,Ticker,Date,Time,Headline,compound,pos,neu,neg,sentiment
13,AAPL,2021-04-21,09:55AM,"Apple (AAPL) Unveils New iPad, iMac, AirTags, TV 4K & More",0.0,0.0,1.0,0.0,0
14,AAPL,2021-04-21,09:35AM,Derek Chauvin verdict sparks response from corporate America: 'Radical changes' still needed,0.1531,0.127,0.873,0.0,1
15,AAPL,2021-04-21,09:29AM,Wednesdays Pre-Market: Heres What You Need To Know Before The Market Opens,0.0,0.0,1.0,0.0,0
16,AAPL,2021-04-21,08:52AM,Better Semiconductor Stock: ASML vs. TSMC,0.4404,0.367,0.633,0.0,1
17,AAPL,2021-04-21,08:17AM,"Dow Jones Futures: Netflix Dives On Subscriber Miss, Chip Giant ASML Rallies After Market Retreat Slams Leaders",0.0516,0.098,0.815,0.087,1
18,AAPL,2021-04-21,07:32AM,What Is Shopify Doing With Its $6 Billion in Cash?,0.0,0.0,1.0,0.0,0
19,AAPL,2021-04-21,07:02AM,Netflix stock craters after subscriber miss  is now a great time to buy?,0.5423,0.261,0.637,0.102,1
20,AAPL,2021-04-21,06:28AM,Apple Introduces New Products At Virtual Event,0.0,0.0,1.0,0.0,0
21,AAPL,2021-04-21,06:00AM,Facebook has a lot more work to do to bring non-white people into leadership positions: Carolyn Everson,0.0,0.0,1.0,0.0,0
22,AAPL,2021-04-21,03:57AM,What is Apple AirTag? Small tracking tile launched for iPhone users,0.128,0.13,0.87,0.0,1
23,AAPL,2021-04-21,03:43AM,"Rampant Virus, Geopolitical Conflicts, Semi and Bank Stocks, Apple, Netflix, Ark",-0.3818,0.0,0.794,0.206,-1
24,AAPL,2021-04-21,03:05AM,"Apple event as it happened: New iPad Pro, iMac, AirTags and more unveiled at Spring Loaded launch",0.0,0.0,1.0,0.0,0
25,AAPL,2021-04-21,02:30AM,Apple Targeted in $50 Million Ransomware Hack of Supplier Quanta,0.0,0.0,1.0,0.0,0
26,AAPL,2021-04-21,02:24AM,"iOS 14.5: Major and controversial new iPhone update release date coming next week, Apple says",-0.2023,0.0,0.886,0.114,-1
27,AAPL,2021-04-21,01:14AM,"Netflix, Chipotle, Apple, Manchester United - 5 Things You Must Know",0.4215,0.259,0.741,0.0,1
28,AAPL,2021-04-21,12:13AM,Investing in Apple Stock (AAPL),0.0,0.0,1.0,0.0,0
29,AAPL,2021-04-20,11:13PM,Apple Making Progressive Movements in Product Lines: IDC,0.0,0.0,1.0,0.0,0
30,AAPL,2021-04-20,07:02PM,Were Hedge Funds Right About Piling Into Apple Inc. (AAPL)?,0.0,0.0,1.0,0.0,0
31,AAPL,2021-04-20,06:25PM,An Apple Event for These Pandemic Times,0.0,0.0,1.0,0.0,0
32,AAPL,2021-04-20,05:45PM,Apple (AAPL) Dips More Than Broader Markets: What You Should Know,0.0,0.0,1.0,0.0,0
33,AAPL,2021-04-20,05:11PM,Apple unveils £29 AirTag tracking devices to find lost keys,-0.3182,0.0,0.796,0.204,-1
34,AAPL,2021-04-20,04:40PM,Netflix is still very much in play and ahead of the game: Santosh Rao,0.3947,0.17,0.83,0.0,1
35,AAPL,2021-04-20,04:36PM,Apple Debuts Faster iPad Pro With Brighter Screen and 5G Option,0.3818,0.206,0.794,0.0,1
36,AAPL,2021-04-20,04:35PM,Stock Market Today: Investors Head for Safety Amid Another Selloff,0.4215,0.237,0.763,0.0,1
37,AAPL,2021-04-20,04:26PM,"Apple Launching New iMac That Starts at $1,299",0.0,0.0,1.0,0.0,0
38,AAPL,2021-04-20,04:11PM,Apples Big Crackdown on Digital Ad Tracking Hits Next Week,0.0,0.0,1.0,0.0,0
39,AAPL,2021-04-20,04:08PM,"Apple Debuts AirTags Item Trackers, New iMacs, iPads At Spring Product Launch",0.0,0.0,1.0,0.0,0
40,AAPL,2021-04-20,04:05PM,"Apple event: New iPad, iPhone colour, Apple TV, iMac and everything else announced during live launch video",0.0,0.0,1.0,0.0,0
41,AAPL,2021-04-20,04:00PM,New iPad Pro: Apple brings its M1 chip to its tablet during live event,0.0,0.0,1.0,0.0,0
42,AAPL,2021-04-20,03:44PM,New iMac: Apple reveals colourful new desktop computers with its own chips inside,0.0,0.0,1.0,0.0,0
43,AAPL,2021-04-20,03:28PM,Apple launches paid-for podcast subscription service,0.0,0.0,1.0,0.0,0
44,AAPL,2021-04-20,03:05PM,"Dow Jones Slumps 300 Points, But IBM Flashes Buy Signal; Apple Debuts New iMacs, iPad Pro Tablets",0.0,0.0,1.0,0.0,0
45,AAPL,2021-04-20,03:05PM,Apples M1 chip is where everything is going for the company: Analyst,0.0,0.0,1.0,0.0,0
46,AAPL,2021-04-20,02:56PM,Apple reveals new products,0.0,0.0,1.0,0.0,0
47,AAPL,2021-04-20,02:56PM,This chart shows the deluge of corporate spending on technology since 1980,0.0,0.0,1.0,0.0,0
48,AAPL,2021-04-20,02:55PM,"Apple Launches Redesigned iMac Desktop With Colors, Custom Chip",0.0,0.0,1.0,0.0,0
49,AAPL,2021-04-20,02:47PM,"Apple debuts Apple TV 4K with improved remote, color balancing feature",0.4767,0.237,0.763,0.0,1
50,AAPL,2021-04-20,02:44PM,"Apple puts its custom chips into colorful new iMacs, upgraded iPad Pro",0.0,0.0,1.0,0.0,0
51,AAPL,2021-04-20,02:12PM,"Apple Just Announced a New iPad, iMac, and AppleTV. Its Stock Is Still Down.",0.0,0.0,1.0,0.0,0
52,AAPL,2021-04-20,02:03PM,"Apple debuts iPad Pro with high-powered M1 chip, high-end display",0.0,0.0,1.0,0.0,0
53,AAPL,2021-04-20,01:58PM,"Apple Introduces New iPad Pro Featuring Breakthrough M1 Chip, Ultra-Fast 5G, and Stunning 12.9-inch Liquid Retina XDR Display",0.3818,0.133,0.867,0.0,1
54,AAPL,2021-04-20,01:50PM,UPDATE 1-Apple goes to battle with Spotify in premium podcast push,-0.3818,0.0,0.794,0.206,-1
55,AAPL,2021-04-20,01:45PM,Apple debuts incredibly thin iMac with M1 chip,0.0,0.0,1.0,0.0,0
56,AAPL,2021-04-20,01:36PM,"All-New iMac Features Stunning Design in a Spectrum of Vibrant Colors, the Breakthrough M1 Chip, and a Brilliant 4.5K Retina Display",0.8689,0.38,0.62,0.0,1
57,AAPL,2021-04-20,01:27PM,Apple goes to battle with Spotify in premium podcast push,-0.3818,0.0,0.776,0.224,-1
58,AAPL,2021-04-20,01:21PM,Apple Launches $29 AirTag Gadget for Tracking Physical Items,0.0,0.0,1.0,0.0,0
59,AAPL,2021-04-20,01:20PM,"Apple Unveils the Next Generation of Apple TV 4K, Making the Best Device for Watching Shows and Movies Even Better",0.7964,0.283,0.717,0.0,1
60,AAPL,2021-04-20,01:18PM,Apple debuts AirTag for easily tracking your lost items like keys,0.3818,0.322,0.526,0.151,1
61,AAPL,2021-04-20,01:17PM,Apple Announces Paid Podcast Subscriptions to Rival Spotify,0.0,0.0,1.0,0.0,0
62,AAPL,2021-04-20,01:17PM,Apple goes to battle with Spotify in premium podcast push,-0.3818,0.0,0.776,0.224,-1
63,AAPL,2021-04-20,01:11PM,Apple Introduces AirTag,0.0,0.0,1.0,0.0,0
64,AAPL,2021-04-20,01:06PM,Apple Introduces iPhone 12 and iPhone 12 mini in a Stunning New Purple,0.3818,0.191,0.809,0.0,1
65,AAPL,2021-04-20,01:05PM,Apple Leads the Next Chapter of Podcasting With Apple Podcasts Subscriptions,0.0,0.0,1.0,0.0,0
66,AAPL,2021-04-20,01:05PM,"Apple Introduces Apple Card Family, Enabling People to Share Apple Card and Build Credit Together",0.5859,0.27,0.73,0.0,1
67,AAPL,2021-04-20,12:25PM,"UPDATE 3-Apple announces AirTags for lost items, podcast subscriptions at iPad launch event",-0.3182,0.0,0.839,0.161,-1
68,AAPL,2021-04-20,12:25PM,Heres Why Apple Inc. (AAPL) Landed in Alger Spectras Top Detractor List,0.2023,0.141,0.859,0.0,1
69,AAPL,2021-04-20,12:20PM,How to watch the Apple event Spring Loaded,0.0,0.0,1.0,0.0,0
70,AAPL,2021-04-20,12:10PM,Can Apple (AAPL) Keep the Earnings Surprise Streak Alive?,0.5719,0.402,0.598,0.0,1
71,AAPL,2021-04-20,12:08PM,"Dow Jones Dives 300 Points Despite IBM, J&J Gains As Stock Market Gets Slammed",-0.2584,0.0,0.865,0.135,-1
72,AAPL,2021-04-20,12:07PM,What will be announced at todays Apple event? What we know so far,0.0,0.0,1.0,0.0,0
73,AAPL,2021-04-20,12:02PM,Dow Jones Sells Off As Apple Slides Ahead Of 'Spring Loaded' Event; Tesla Jumps On Price Target Boost,0.4019,0.137,0.863,0.0,1
74,AAPL,2021-04-20,11:57AM,"Apple event live stream: How to watch launch as new iPad, iMac and more are rumoured",0.0,0.0,1.0,0.0,0
75,AAPL,2021-04-20,11:55AM,What will be announced at todays Apple event? What we know so far,0.0,0.0,1.0,0.0,0
76,AAPL,2021-04-20,11:49AM,When is the Apple event 2021?,0.0,0.0,1.0,0.0,0
77,AAPL,2021-04-20,11:37AM,"Apple event 2021: When is next launch, what will happen and how do I watch it?",0.0,0.0,1.0,0.0,0
78,AAPL,2021-04-20,11:03AM,"The best paid and free VPNs for iPhones, Android, laptops, and streaming",0.8176,0.429,0.571,0.0,1
79,AAPL,2021-04-20,10:12AM,Should you buy Apple stock? Here are the key numbers to look at now,0.0,0.0,1.0,0.0,0
80,AAPL,2021-04-20,08:56AM,Its Time for Apples Virtual Event.  Heres What to Expect.,0.0,0.0,1.0,0.0,0
81,AAPL,2021-04-20,08:37AM,"Apple podcast service, tags for lost items expected at iPad launch event",-0.3182,0.0,0.827,0.173,-1
82,AAPL,2021-04-20,08:16AM,Better Buy: Apple vs. IBM,0.4404,0.42,0.58,0.0,1
83,AAPL,2021-04-20,08:16AM,Its Doge Day. What That Means for Dogecoin and Other Cryptocurrencies.,0.0,0.0,1.0,0.0,0
84,AAPL,2021-04-20,07:26AM,"Apple podcast service, tags for lost items expected at iPad launch event",-0.3182,0.0,0.827,0.173,-1
85,AAPL,2021-04-20,07:20AM,"Apple podcast service, tags for lost items expected at iPad launch event",-0.3182,0.0,0.827,0.173,-1
86,AAPL,2021-04-20,07:15AM,5G Stocks To Buy And Watch: Smartphones Rule Today But Enterprise Plays Will Kick In,0.25,0.125,0.875,0.0,1
87,AAPL,2021-04-20,07:00AM,"What Are FANG Stocks, And Should You Invest In Them?",0.0,0.0,1.0,0.0,0
88,AAPL,2021-04-20,06:55AM,8 best wireless printers to upgrade your home office set-up,0.6369,0.344,0.656,0.0,1
89,AAPL,2021-04-20,04:24AM,"UPDATE 1-Taiwan March export orders up again, outlook strong",0.5106,0.292,0.708,0.0,1
90,AAPL,2021-04-20,02:20AM,Apple's 'Spring Loaded' Event - Here's What to Expect,0.0,0.0,1.0,0.0,0
91,AAPL,2021-04-20,01:52AM,Dow Futures Fall as COVID Surge Clouds US Earnings; Apple Launch in Focus,0.0,0.0,1.0,0.0,0
92,AAPL,2021-04-19,06:32PM,Apple to Reinstate Parler; Google Offers Potential Return,0.0,0.0,1.0,0.0,0
93,AAPL,2021-04-19,04:32PM,"Senate to Call Spotify, Match at Apple, Google Antitrust Hearing",0.0,0.0,1.0,0.0,0
94,AAPL,2021-04-19,03:54PM,Far-right social media app Parler is coming back to the App Store after suspension for role in Capitol riots,-0.5106,0.0,0.845,0.155,-1
95,AAPL,2021-04-19,03:11PM,The pandemic may have permanently altered Apples path,0.0,0.0,1.0,0.0,0
96,AAPL,2021-04-19,02:42PM,Apple's event on April 20: What to expect,0.0,0.0,1.0,0.0,0
97,AAPL,2021-04-19,01:49PM,A Bullish Technical Take On Apple Stock,0.0,0.0,1.0,0.0,0
98,AAPL,2021-04-19,01:00PM,"Facebook Pushes Into Audio to Compete With Clubhouse, Twitter",0.0,0.0,1.0,0.0,0
99,AAPL,2021-04-19,01:00PM,"Fitbit launches new fashion forward Fitbit Luxe tracker, its first under Google",0.0,0.0,1.0,0.0,0
100,TSLA,2021-04-21,01:12PM,Tesla to report first-quarter earnings amid renewed concerns about its Autopilot,0.0,0.0,1.0,0.0,0
101,TSLA,2021-04-21,12:43PM,"Dow Rallies 200 Points As Netflix Plunges On Earnings; Apple, Tesla Reverse Higher",0.0,0.0,1.0,0.0,0
102,TSLA,2021-04-21,12:34PM,Tesla comes under growing China pressure after customer complaint,-0.4019,0.14,0.496,0.364,-1
103,TSLA,2021-04-21,12:29PM,Is Dogecoin Still a Joke?,0.296,0.423,0.577,0.0,1
104,TSLA,2021-04-21,12:19PM,"ARK Invest Stocks To Buy And Watch: 6 Stocks That Cathie Wood's ARK ETFs Own; Coinbase, Tesla Reverse Higher",0.0,0.0,1.0,0.0,0
105,TSLA,2021-04-21,11:36AM,Tesla Stock Is Underperforming. Has a Protest Hurt?,-0.6597,0.0,0.481,0.519,-1
106,TSLA,2021-04-21,11:12AM,UPDATE 2-Tesla comes under growing China pressure after customer complaint,-0.4019,0.13,0.534,0.336,-1
107,TSLA,2021-04-21,10:45AM,Audi Unveils A6 e-tron Electric Vehicle Concept Car,0.0,0.0,1.0,0.0,0
108,TSLA,2021-04-21,10:44AM,Disrupters Like Tesla Get A Taste Of Their Own Medicine,0.3612,0.238,0.762,0.0,1
109,TSLA,2021-04-21,10:16AM,Tesla comes under growing China pressure after customer complaint,-0.4019,0.14,0.496,0.364,-1
110,TSLA,2021-04-21,10:09AM,"Tesla apologies after customer protested at autoshow, says to share car data with Chinese regulator",0.1779,0.132,0.778,0.09,1
111,TSLA,2021-04-21,10:03AM,"REFILE-AUTOSHOW-Tesla apologizes after customer protested at autoshow, to share car data with Chinese regulator",0.4939,0.273,0.64,0.087,1
112,TSLA,2021-04-21,09:28AM,"Dogecoin boom is a retail phenomenon driven by Powell giving money to everybody, Novogratz says",0.34,0.156,0.844,0.0,1
