Date,Open,High,Low,Close,Adj Close,Volume
7/15/2016,409.630005,411.940002,404.100006,404.859985,404.859985,1579900
7/18/2016,404.920013,410.899994,402.26001,408.899994,408.899994,750700
7/19/2016,413.910004,419.649994,413,415.309998,415.309998,909600
7/20/2016,415.23999,420.619995,414.089996,419.679993,419.679993,846900
7/21/2016,419.679993,420.160004,412.420013,418.070007,418.070007,1547400
7/22/2016,414.649994,444.130005,412.190002,442.480011,442.480011,4167900
7/25/2016,443,443.5,435,441.519989,441.519989,1481400
7/26/2016,431.950012,439.23999,429.850006,430.850006,430.850006,1102600
7/27/2016,431.899994,434.709991,425.640015,426.059998,426.059998,696200
7/28/2016,425.559998,432.769989,421.269989,430.549988,430.549988,844200
7/29/2016,428.690002,430.529999,422.700012,423.98999,423.98999,783700
8/1/2016,423.600006,426,413.859985,414.079987,414.079987,1004900
8/2/2016,412.700012,412.700012,401.200012,402.640015,402.640015,1195500
8/3/2016,402,407.640015,400,402.559998,402.559998,786000
8/4/2016,402,404.769989,394.339996,397.200012,397.200012,872400
8/5/2016,399.450012,403.640015,398.269989,401.130005,401.130005,808800
8/8/2016,402.480011,404.26001,400.700012,401.399994,401.399994,547100
8/9/2016,401.170013,404.76001,394.359985,395.100006,395.100006,655400
8/10/2016,395,397.320007,391.200012,395.070007,395.070007,813800
8/11/2016,395.070007,399.160004,394.200012,398.220001,398.220001,676900
8/12/2016,396.709991,399,395.619995,397.329987,397.329987,792500
8/15/2016,397.329987,399.890015,394.399994,397.480011,397.480011,703100
8/16/2016,398.470001,405.26001,396.5,400.859985,400.859985,697900
8/17/2016,401,401.880005,395.160004,399.179993,399.179993,792000
8/18/2016,396.970001,397.809998,392.570007,394.910004,394.910004,1044800
8/19/2016,393.76001,395.01001,387.01001,388.5,388.5,1323000
8/22/2016,389,397.25,388.529999,396.040009,396.040009,1104900
8/23/2016,396.019989,399,391.959991,397,397,786800
8/24/2016,397,405.5,396.859985,403.75,403.75,1085600
8/25/2016,403.75,416.899994,402.48999,413.339996,413.339996,1504000
8/26/2016,413.440002,419.230011,412.019989,418.75,418.75,1026300
8/29/2016,420,426.619995,419.200012,423.019989,423.019989,1179600
8/30/2016,422.459991,423.480011,412.679993,415.149994,415.149994,1221800
8/31/2016,415.25,418.950012,412,413.730011,413.730011,1141100
9/1/2016,415.809998,415.890015,410.640015,414.679993,414.679993,793400
9/2/2016,414.25,414.890015,408.049988,408.410004,408.410004,1007000
9/6/2016,408.25,415.480011,406.019989,414.070007,414.070007,1087600
9/7/2016,431.230011,441.200012,430,438.450012,438.450012,3223100
9/8/2016,437.549988,440.23999,434.76001,436.309998,436.309998,1236800
9/9/2016,434.829987,436.26001,426.410004,426.549988,426.549988,992500
9/12/2016,423.390015,429.73999,422.98999,428.899994,428.899994,778000
9/13/2016,424.320007,425.130005,417.709991,421.359985,421.359985,995800
9/14/2016,423.660004,424.589996,412.109985,414.899994,414.899994,875900
9/15/2016,414.899994,418.940002,411.579987,413.959991,413.959991,1127000
9/16/2016,413.059998,414.890015,406.5,409.320007,409.320007,1213900
9/19/2016,409.480011,410.660004,401.320007,402.76001,402.76001,1139800
9/20/2016,402.76001,404.910004,395.109985,400.420013,400.420013,1490700
9/21/2016,398.299988,403.48999,395.5,399.75,399.75,924200
9/22/2016,404,410.429993,403.059998,410.160004,410.160004,959400
9/23/2016,409.179993,417.73999,408.720001,413.809998,413.809998,1041500
9/26/2016,412.730011,422.600006,408.589996,419.880005,419.880005,1070800
9/27/2016,419.5,422.5,415.429993,418.950012,418.950012,644100
9/28/2016,419.809998,421.329987,413.220001,418.309998,418.309998,819300
9/29/2016,418,425.5,415.420013,420.730011,420.730011,905400
9/30/2016,421.359985,428.899994,418.01001,423.5,423.5,996500
10/3/2016,423.029999,433.950012,422.540009,430.869995,430.869995,890600
10/4/2016,433.089996,434.140015,425.329987,427.269989,427.269989,655600
10/5/2016,427.950012,430.959991,424.399994,427.839996,427.839996,628800
10/6/2016,425.899994,428.859985,423.100006,424.48999,424.48999,563700
10/7/2016,426.079987,432,425.420013,429.910004,429.910004,980500
10/10/2016,433.720001,440,429,437.880005,437.880005,1281600
10/11/2016,437.73999,437.73999,418,423.019989,423.019989,2031300
10/12/2016,423.220001,425,417.089996,418.519989,418.519989,713000
10/13/2016,414.109985,416,408.25,409.809998,409.809998,869900
10/14/2016,411.149994,414.950012,403.160004,404.140015,404.140015,974300
10/17/2016,401.049988,401.929993,393,394.350006,394.350006,1244500
10/18/2016,395.700012,398,389.100006,393.959991,393.959991,1180700
10/19/2016,394.390015,406.829987,394.390015,405.25,405.25,916900
10/20/2016,403.790009,410.359985,402,405.100006,405.100006,765200
10/21/2016,405.529999,415.459991,403.380005,411.940002,411.940002,1034400
10/24/2016,416.440002,417.829987,407.929993,413.350006,413.350006,1308900
10/25/2016,410.51001,417.609985,403.790009,405.670013,405.670013,2218500
10/26/2016,387.23999,388.850006,362.820007,368.019989,368.019989,6291300
10/27/2016,369.390015,373.450012,363.579987,368.589996,368.589996,1936100
10/28/2016,368.679993,373,366.190002,370.079987,370.079987,1187400
10/31/2016,370.109985,372.51001,360.149994,360.76001,360.76001,1264500
11/1/2016,360.279999,364.779999,352.959991,359.920013,359.920013,1416800
11/2/2016,361.579987,370.600006,358.630005,369.630005,369.630005,1600800
11/3/2016,367.320007,376.730011,366.51001,374.709991,374.709991,1356800
11/4/2016,374.589996,379,369.76001,370.429993,370.429993,1015500
11/7/2016,377.049988,386.790009,373.670013,382.48999,382.48999,1491800
11/8/2016,379.940002,381.019989,370.790009,378.540009,378.540009,1318500
11/9/2016,371.5,380.98999,368.899994,369.519989,369.519989,2006900
11/10/2016,372.549988,396.820007,372.399994,391.829987,391.829987,2187900
11/11/2016,390.350006,398.950012,388.130005,397.079987,397.079987,1146400
11/14/2016,398.559998,419.299988,397.630005,414.179993,414.179993,1869900
11/15/2016,412.98999,413.200012,397.920013,400,400,1230100
11/16/2016,399,408.48999,397.140015,402.899994,402.899994,984900
11/17/2016,395.700012,407.839996,394.109985,402.899994,402.899994,1118700
11/18/2016,407.369995,417.369995,400.709991,411.799988,411.799988,1500700
11/21/2016,410.589996,413.5,407.359985,412.380005,412.380005,815100
11/22/2016,409.660004,411.540009,401.649994,405.98999,405.98999,877200
11/23/2016,406,414.73999,404.700012,410.410004,410.410004,606500
11/25/2016,410.929993,412.799988,405.059998,410.279999,410.279999,355400
11/28/2016,406.98999,409.890015,399.279999,399.390015,399.390015,838800
11/29/2016,399.899994,402.959991,394.690002,395.109985,395.109985,758000
11/30/2016,396.200012,402.859985,395.640015,396.329987,396.329987,904300
12/1/2016,396.98999,406.880005,396.940002,402.380005,402.380005,926600
12/2/2016,399.839996,408.25,398.399994,400.029999,400.029999,839300
12/5/2016,400.019989,410.829987,395.399994,396.269989,396.269989,1128900
12/6/2016,379.920013,381.769989,362.549988,366.369995,366.369995,4937000
12/7/2016,368.75,369.950012,362.450012,368.059998,368.059998,1600300
12/8/2016,368.149994,375.230011,366.48999,369.059998,369.059998,1353700
12/9/2016,369.029999,371.600006,366.070007,370,370,1286700
12/12/2016,375.309998,384.529999,374.25,382.480011,382.480011,2101800
12/13/2016,379,381,375,377.220001,377.220001,1127300
12/14/2016,376.829987,385.200012,374,375.700012,375.700012,1198800
12/15/2016,376,385.790009,375.049988,382.350006,382.350006,1117900
12/16/2016,383.049988,394.880005,383.049988,392.070007,392.070007,1376000
12/19/2016,390.540009,395.899994,389,389.5,389.5,673300
12/20/2016,390.51001,392.910004,387.26001,389.470001,389.470001,624100
12/21/2016,389,394.910004,388.25,393.5,393.5,814600
12/22/2016,393.890015,396.450012,390.230011,391.160004,391.160004,826100
12/23/2016,390.790009,394.279999,388.589996,389.769989,389.769989,483100
12/27/2016,388.519989,392.329987,388.019989,388.75,388.75,557800
12/28/2016,389.600006,390.880005,385.160004,385.369995,385.369995,504900
12/29/2016,385.570007,387,375.130005,376.609985,376.609985,894300
12/30/2016,376.519989,382.48999,375.160004,377.320007,377.320007,890500
1/3/2017,379.109985,380.380005,374.079987,374.769989,374.769989,868900
1/4/2017,374.910004,383.899994,372.869995,381.859985,381.859985,984500
1/5/2017,382.619995,392.670013,379.049988,391.890015,391.890015,1316700
1/6/2017,391.5,399.799988,390.359985,398.440002,398.440002,1149600
1/9/2017,398.700012,399.25,392.109985,395.059998,395.059998,793400
1/10/2017,412.640015,420.230011,408.200012,414.480011,414.480011,3214100
1/11/2017,412.850006,418.320007,410.350006,413.929993,413.929993,1273900
1/12/2017,411.630005,414,407.799988,409.350006,409.350006,850300
1/13/2017,409.929993,413.950012,409.01001,410.75,410.75,572700
1/17/2017,406.410004,411.869995,404.410004,405.869995,405.869995,833800
1/18/2017,407.350006,411,399.029999,409.73999,409.73999,823800
1/19/2017,409.700012,410.950012,406,408.869995,408.869995,503000
1/20/2017,408.910004,409.980011,404.809998,405.200012,405.200012,581300
1/23/2017,405.709991,409.26001,402.01001,407.720001,407.720001,632400
1/24/2017,407.720001,419.570007,405.779999,417.880005,417.880005,687900
1/25/2017,419,425.609985,418.570007,419.540009,419.540009,732100
1/26/2017,421,425.100006,417.5,418.730011,418.730011,470500
1/27/2017,419.059998,419.5,412.170013,416.600006,416.600006,553500
1/30/2017,416.209991,421.700012,414.73999,417.950012,417.950012,587700
1/31/2017,416.730011,422.25,415.480011,421.440002,421.440002,737900
2/1/2017,420.309998,422.579987,417.609985,420.230011,420.230011,750600
2/2/2017,420,427.670013,413.670013,423.299988,423.299988,1316200
2/3/2017,430.950012,434.589996,402.890015,404.079987,404.079987,3573900
2/6/2017,398.809998,402,395.079987,395.589996,395.589996,1498800
2/7/2017,396.25,401.5,395.720001,398.640015,398.640015,1270300
2/8/2017,400.5,408.230011,398.690002,402.940002,402.940002,1075700
2/9/2017,404.350006,417.51001,403.630005,415.309998,415.309998,1292900
2/10/2017,416.26001,420.76001,412.769989,413.359985,413.359985,880000
2/13/2017,415.720001,419.470001,413.549988,414.140015,414.140015,585800
2/14/2017,414.149994,420.980011,413.51001,419.540009,419.540009,639400
2/15/2017,420.049988,425.589996,419.01001,423.339996,423.339996,822300
2/16/2017,423.359985,426.540009,421.329987,424.76001,424.76001,560400
2/17/2017,424.459991,428.519989,423.190002,427.609985,427.609985,543100
2/21/2017,429,434.690002,428.730011,432.359985,432.359985,911500
2/22/2017,432,434.369995,426.98999,427.609985,427.609985,665400
2/23/2017,427.140015,429.869995,420.709991,422.380005,422.380005,573500
2/24/2017,419.470001,421.440002,411.619995,420.899994,420.899994,941800
2/27/2017,421.709991,424.230011,419.309998,421.670013,421.670013,544500
2/28/2017,419.529999,425.589996,417.670013,418.73999,418.73999,496700
3/1/2017,422.51001,424,416.25,419.149994,419.149994,715600
3/2/2017,419.26001,420.209991,415.369995,416.290009,416.290009,474600
3/3/2017,415.380005,417.25,412.410004,416.089996,416.089996,515600
3/6/2017,411.100006,417.570007,410.01001,411.679993,411.679993,699700
3/7/2017,410.51001,412.570007,402.160004,404.899994,404.899994,933100
3/8/2017,404.01001,407,402.850006,406.5,406.5,507200
3/9/2017,407.079987,412.679993,406.25,410.480011,410.480011,542900
3/10/2017,411.350006,412.980011,404.410004,407.75,407.75,615100
3/13/2017,408,409.76001,403.570007,405.869995,405.869995,641500
3/14/2017,404.850006,404.850006,397.809998,403.100006,403.100006,733300
3/15/2017,403.109985,405.390015,399.040009,400.959991,400.959991,834700
3/16/2017,400.959991,402.48999,399.630005,400.950012,400.950012,578800
3/17/2017,400.899994,403.470001,400.029999,402.579987,402.579987,555900
3/20/2017,402.549988,402.899994,394.190002,396.369995,396.369995,773700
3/21/2017,403.339996,408.600006,400.5,407.519989,407.519989,1160500
3/22/2017,405.98999,417.76001,405.149994,416.309998,416.309998,975200
3/23/2017,417,418.670013,413.380005,414.880005,414.880005,590600
3/24/2017,414.820007,417.779999,412.670013,414.019989,414.019989,463100
3/27/2017,409.869995,415.440002,409.48999,414.959991,414.959991,584000
3/28/2017,415.709991,428.309998,415.109985,426.230011,426.230011,941700
3/29/2017,426.579987,439.880005,426.350006,434.339996,434.339996,1439400
3/30/2017,436.769989,450,435.950012,443.920013,443.920013,1714700
3/31/2017,447.130005,453.079987,444.149994,445.519989,445.519989,914400
4/3/2017,449.200012,459.450012,447.75,452.75,452.75,1356500
4/4/2017,455.25,459.359985,448.399994,449.410004,449.410004,976600
4/5/2017,454.690002,458.829987,447.070007,452.440002,452.440002,793600
4/6/2017,452.850006,455.179993,448.790009,450.290009,450.290009,485500
4/7/2017,449.75,450.670013,446.76001,447.339996,447.339996,531700
4/10/2017,447.23999,456.890015,445.399994,454.279999,454.279999,692200
4/11/2017,454.98999,459.929993,445.25,453,453,824300
4/12/2017,451.890015,459.23999,450.470001,458.350006,458.350006,831600
4/13/2017,457.029999,466.769989,455.51001,463.619995,463.619995,974200
4/17/2017,465,471.5,461.700012,469.890015,469.890015,735700
4/18/2017,471,471.570007,464.140015,468.51001,468.51001,486900
4/19/2017,474.049988,481.769989,473,476.959991,476.959991,1101900
4/20/2017,477.480011,483.5,475.48999,478.390015,478.390015,629100
4/21/2017,479,481.98999,476.420013,479.089996,479.089996,798700
4/24/2017,482.75,482.820007,465.200012,468.790009,468.790009,1145100
4/25/2017,471.100006,474.269989,468.269989,471.76001,471.76001,2025400
4/26/2017,474.660004,497.480011,474.600006,482.98999,482.98999,3910000
4/27/2017,485.230011,488,481.049988,482,482,981800
4/28/2017,481.869995,481.869995,473.450012,474.470001,474.470001,937700
5/1/2017,473.01001,482.970001,465.98999,477.579987,477.579987,982700
5/2/2017,480.48999,490.670013,480.390015,486.859985,486.859985,1043200
5/3/2017,487.230011,490.450012,479.339996,479.970001,479.970001,945000
5/4/2017,480.480011,481.950012,470.850006,472.399994,472.399994,782400
5/5/2017,472.589996,475.799988,466.480011,475.299988,475.299988,963700
5/8/2017,475.660004,476.160004,468.070007,471.149994,471.149994,568900
5/9/2017,472.290009,480.640015,471.970001,479.130005,479.130005,812900
5/10/2017,479.839996,488.059998,477.809998,486.420013,486.420013,778700
5/11/2017,485.899994,491.600006,481.350006,488.519989,488.519989,681600
5/12/2017,490.459991,495.970001,488.470001,489.329987,489.329987,731600
5/15/2017,488.75,495.950012,485.459991,495.309998,495.309998,719700
5/16/2017,496.579987,499,491,496.140015,496.140015,915100
5/17/2017,496.140015,496.140015,478.970001,479.829987,479.829987,800100
5/18/2017,479.149994,486.320007,476.040009,484.73999,484.73999,631600
5/19/2017,487.850006,489.660004,483.619995,484.98999,484.98999,590700
5/22/2017,485.170013,485.779999,476.589996,482.790009,482.790009,617500
5/23/2017,484.559998,484.559998,474,475,475,546000
5/24/2017,476.429993,480,474.290009,478.799988,478.799988,419000
5/25/2017,483.450012,484.859985,480,481.390015,481.390015,654500
5/26/2017,483.01001,483.25,478.940002,480.149994,480.149994,477700
5/30/2017,475.279999,477.850006,472.420013,475.700012,475.700012,607300
5/31/2017,476.920013,478,471.529999,477.350006,477.350006,651700
6/1/2017,479.809998,484.690002,477.359985,483.600006,483.600006,585700
6/2/2017,484.880005,487.519989,477.01001,478.070007,478.070007,607900
6/5/2017,478.25,478.779999,471.049988,472.600006,472.600006,703800
6/6/2017,471,474.450012,469,470.480011,470.480011,745400
6/7/2017,470.040009,471.429993,459.570007,462.230011,462.230011,1123500
6/8/2017,462.230011,464.48999,457.019989,459.690002,459.690002,739800
6/9/2017,461.369995,466.049988,459.529999,460.850006,460.850006,736300
6/12/2017,459.790009,464.339996,452.200012,461.549988,461.549988,776200
6/13/2017,461.779999,468.040009,461.380005,464.220001,464.220001,543600
6/14/2017,463.790009,468,459.200012,459.690002,459.690002,417200
6/15/2017,456.549988,459.660004,452.399994,455.670013,455.670013,600500
6/16/2017,455.670013,457.549988,450.100006,451.089996,451.089996,903600
6/19/2017,452.970001,459.320007,448.679993,458.910004,458.910004,1147400
6/20/2017,444.600006,444.600006,424.76001,425.600006,425.600006,3317100
6/21/2017,425.149994,427.980011,414.299988,417.600006,417.600006,1537500
6/22/2017,417,425.160004,417,420.920013,420.920013,1154100
6/23/2017,422.149994,422.929993,415,415.279999,415.279999,1104500
6/26/2017,416.019989,418,410.980011,413.98999,413.98999,999400
6/27/2017,414.25,420.799988,413.799988,413.980011,413.980011,1135800
6/28/2017,414.390015,419.940002,414.390015,416.869995,416.869995,671000
6/29/2017,416.450012,422.700012,415.559998,419.179993,419.179993,778200
6/30/2017,420.76001,423.75,415.829987,416.100006,416.100006,740100
7/3/2017,415.809998,418.709991,414.410004,417.329987,417.329987,422800
7/5/2017,418.200012,419.730011,411.339996,413.25,413.25,969500
7/6/2017,411.76001,413.26001,406.329987,412.76001,412.76001,1126000
7/7/2017,413.670013,417.410004,413.23999,413.890015,413.890015,618600
7/10/2017,413,413.950012,407,407.549988,407.549988,811600
7/11/2017,407,407.070007,394.75,396.079987,396.079987,1427600
7/12/2017,396,399.149994,390.549988,396.950012,396.950012,1092800
7/13/2017,398.01001,401.200012,393,400.040009,400.040009,926100
7/14/2017,398.799988,401.899994,395.140015,395.829987,395.829987,1105100
7/17/2017,395.700012,397.75,391.01001,392,392,829500
7/18/2017,395.25,395.25,362.399994,374.980011,374.980011,7624900
7/19/2017,369.799988,380,362.619995,372.829987,372.829987,3233500
7/20/2017,372.829987,373.959991,355.709991,356.049988,356.049988,4454800
7/21/2017,355.549988,358.579987,344.209991,345.339996,345.339996,3198300
7/24/2017,344.75,346.369995,336.519989,339.980011,339.980011,2557100
7/25/2017,340,350.890015,339,348.619995,348.619995,3527100
7/26/2017,354.350006,355.549988,340.049988,340.600006,340.600006,3621400
7/27/2017,339.619995,351.459991,337.5,349.839996,349.839996,1701100
7/28/2017,349.75,357.98999,349.23999,350.5,350.5,1741100
7/31/2017,351,353.140015,342.109985,343.769989,343.769989,1234200
8/1/2017,344.079987,347.73999,340.630005,347.23999,347.23999,897500
8/2/2017,348,352.420013,346.130005,351.059998,351.059998,995900
8/3/2017,351.839996,355.480011,345.149994,345.359985,345.359985,922600
8/4/2017,344.429993,345.380005,339.209991,344.559998,344.559998,829800
8/7/2017,345.320007,345.730011,336.910004,339.450012,339.450012,961200
8/8/2017,338,338.950012,332.339996,333.640015,333.640015,1078100
8/9/2017,331.25,336.359985,328.880005,334.609985,334.609985,666800
8/10/2017,331.549988,332.940002,322.299988,322.649994,322.649994,1236500
8/11/2017,321.940002,328.76001,320.01001,326.410004,326.410004,968200
8/14/2017,329.209991,329.450012,322.380005,322.399994,322.399994,817500
8/15/2017,322.390015,334.910004,317.410004,322.779999,322.779999,2235000
8/16/2017,322.899994,327.269989,319.01001,320.130005,320.130005,1020200
8/17/2017,319.980011,325.940002,317.410004,317.920013,317.920013,1099700
8/18/2017,317.339996,317.950012,311.01001,311.23999,311.23999,1216300
8/21/2017,311.25,312.269989,304.5,308.589996,308.589996,1310200
8/22/2017,305,310,304.100006,305.51001,305.51001,1070400
8/23/2017,303.160004,305.5,296,297.089996,297.089996,1758900
8/24/2017,301.570007,307.549988,298.600006,301.920013,301.920013,2025300
8/25/2017,301.970001,312.920013,300.850006,308.790009,308.790009,1654100
8/28/2017,309.380005,314.269989,305.329987,312.019989,312.019989,1760300
8/29/2017,310.059998,315.690002,309,310.369995,310.369995,1202100
8/30/2017,310.369995,316.040009,308.369995,315.130005,315.130005,1122200
8/31/2017,316.51001,317.820007,313.209991,316.709991,316.709991,899500
9/1/2017,316.940002,321.579987,315.619995,319.950012,319.950012,1006100
9/5/2017,319.299988,319.890015,305.549988,308.320007,308.320007,2069200
9/6/2017,309.98999,318.25,309.329987,317.880005,317.880005,1250600
9/7/2017,318.450012,319.399994,314.160004,317.25,317.25,975000
9/8/2017,308.440002,309.700012,299,300.029999,300.029999,2091100
9/11/2017,302,308.200012,301.75,305.140015,305.140015,1339100
9/12/2017,305.350006,309.890015,304.209991,308.829987,308.829987,836000
9/13/2017,309,317.470001,306.209991,311.600006,311.600006,1286100
9/14/2017,311,311.559998,308.040009,310.589996,310.589996,696000
9/15/2017,310,314.670013,308.609985,313.089996,313.089996,1377800
9/18/2017,313.910004,313.910004,301.01001,301.869995,301.869995,1497500
9/19/2017,302.660004,304.769989,295.109985,303.410004,303.410004,1733500
9/20/2017,303.160004,312.660004,302.230011,312.390015,312.390015,1680700
9/21/2017,312.399994,314.290009,310.890015,313.220001,313.220001,850500
9/22/2017,313,317.339996,312.089996,314.309998,314.309998,931300
9/25/2017,313.100006,323.880005,313.100006,320.829987,320.829987,1239600
9/26/2017,320.910004,326.450012,318.399994,319.209991,319.209991,807900
9/27/2017,320.399994,322.720001,311.070007,313.850006,313.850006,1293000
9/28/2017,315,317.079987,312.109985,316.529999,316.529999,612000
9/29/2017,315.850006,316.48999,307.089996,307.829987,307.829987,1195800
10/2/2017,307.910004,307.910004,298.200012,301.809998,301.809998,1691400
10/3/2017,301.5,303.75,300,302.98999,302.98999,833600
10/4/2017,304.200012,310.25,303.619995,306.809998,306.809998,938800
10/5/2017,308.279999,312.040009,306.350006,310.350006,310.350006,868900
10/6/2017,308.859985,309.73999,303.200012,307.640015,307.640015,1051500
10/9/2017,308.269989,309.26001,303.709991,303.920013,303.920013,681500
10/10/2017,304.209991,314.5,304.01001,310.880005,310.880005,1152400
10/11/2017,307.730011,312.589996,304.529999,311.48999,311.48999,995100
10/12/2017,310,314.309998,308.179993,314.170013,314.170013,774400
10/13/2017,311.820007,328.619995,311.75,326.450012,326.450012,2119000
10/16/2017,327.619995,331.98999,319.5,320.390015,320.390015,1758300
10/17/2017,320.570007,329.709991,320.470001,329.299988,329.299988,1055700
10/18/2017,319.970001,325.279999,317.829987,318.23999,318.23999,1523500
10/19/2017,315.850006,326,315.519989,325.269989,325.269989,919000
10/20/2017,325.170013,325.809998,319.25,324.76001,324.76001,973400
10/23/2017,325.130005,327.910004,319.829987,320.450012,320.450012,842400
10/24/2017,322.339996,326.529999,318.25,324.299988,324.299988,2978600
10/25/2017,283.040009,283.98999,273.779999,277.01001,277.01001,9991100
10/26/2017,275.350006,282.660004,270,281.519989,281.519989,3333700
10/27/2017,280.660004,282.399994,275.309998,276.119995,276.119995,1637400
10/30/2017,275,275.130005,268.179993,268.700012,268.700012,1769000
10/31/2017,268.140015,272.779999,264.899994,271.899994,271.899994,1310500
11/1/2017,271.899994,275.480011,269.75,270.200012,270.200012,1035500
11/2/2017,270.01001,280.829987,268.579987,279.459991,279.459991,1952500
11/3/2017,277.390015,278.630005,271.5,273.529999,273.529999,1188900
11/6/2017,273.369995,276.410004,270.589996,275.769989,275.769989,835400
11/7/2017,276.339996,276.339996,272.829987,274.5,274.5,765400
11/8/2017,274.450012,275.920013,272.529999,273.899994,273.899994,598900
11/9/2017,273.01001,276.880005,270.119995,275,275,821500
11/10/2017,275,281,273.51001,279.450012,279.450012,1060800
11/13/2017,272.720001,279.25,263,277.5,277.5,1822000
11/14/2017,277.730011,284.26001,277.480011,280.899994,280.899994,984400
11/15/2017,279.600006,287.25,277.820007,285.450012,285.450012,1059900
11/16/2017,285.890015,289.25,283.160004,283.700012,283.700012,796700
11/17/2017,283.559998,291.51001,283.559998,289.839996,289.839996,1277900
11/20/2017,289.839996,289.839996,282.170013,283.25,283.25,760900
11/21/2017,284.040009,284.040009,277.850006,279.51001,279.51001,768500
11/22/2017,279.869995,282.700012,278.779999,281.269989,281.269989,598600
